ID,Year_Birth,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
1544,1967,Divorced,81380.0,0,0,741,68,689,224,68,1,4,2,10,2
492,1973,YOLO,48432.0,0,1,322,3,50,4,3,5,7,1,6,8
4377,1971,Married,52914.0,0,1,254,10,44,30,10,2,7,3,3,7
4541,1955,Together,38946.0,0,1,116,6,82,6,6,2,3,1,6,5
1321,1974,Married,26067.0,1,0,22,2,18,0,2,3,3,0,3,8
8858,1972,Married,44325.0,0,1,516,0,21,0,0,4,8,2,7,8
3266,1964,Married,42523.0,0,0,14,36,11,3,26,1,1,1,4,2
11187,1978,Single,26487.0,1,0,2,8,10,12,14,3,2,1,3,5
8207,1957,Married,53233.0,0,1,28,0,9,3,0,1,1,0,3,4
9723,1960,Married,67716.0,0,1,530,142,217,62,9,4,7,4,13,5
2666,1972,Married,76234.0,0,1,519,50,167,130,0,1,8,3,11,3
5721,1956,Married,84117.0,0,0,611,76,749,59,45,1,7,10,6,2
10652,1957,Together,65487.0,0,0,240,67,500,199,0,3,3,5,6,2
1646,1972,Married,25224.0,1,0,4,9,12,11,2,2,1,1,3,3
4418,1983,Single,89616.0,0,0,671,47,655,145,111,1,7,5,12,2
2656,1971,Divorced,40851.0,1,1,23,1,7,0,4,1,1,1,2,7
7990,1947,Married,27469.0,0,0,9,1,2,3,2,1,0,0,3,6
8722,1957,Married,82347.0,0,0,556,54,845,202,133,1,7,7,10,3
7118,1957,Married,73803.0,0,1,833,80,363,52,26,2,9,5,6,6
2980,1952,Single,8820.0,1,1,12,0,13,4,2,4,3,0,3,8
1839,1974,Single,43322.0,0,0,56,7,48,10,2,1,3,0,4,7
10722,1973,Together,55593.0,0,1,293,8,124,11,4,2,6,6,3,6
2632,1954,Married,50501.0,1,1,297,0,38,13,0,7,5,4,4,6
9014,1975,Married,37085.0,1,1,39,1,16,2,0,4,3,0,3,8
7620,1990,Single,16185.0,1,0,5,11,16,21,8,2,2,2,2,8
10968,1969,Single,57731.0,0,1,266,21,300,65,8,4,8,8,6,6
11133,1973,YOLO,48432.0,0,1,322,3,50,4,3,5,7,1,6,8
2736,1978,Married,73807.0,0,1,366,124,156,71,78,2,5,5,11,2
1876,1990,Married,18929.0,0,0,32,0,8,23,4,1,1,0,4,6
5959,1968,Single,35893.0,1,1,158,0,23,0,0,6,3,1,5,8
1092,1980,Married,61014.0,0,1,269,129,495,182,43,4,9,3,4,7
4333,1954,Together,32144.0,1,1,41,0,10,0,0,4,2,1,3,7
3850,1963,Together,14918.0,0,1,3,3,3,15,4,1,1,0,3,6
6168,1963,Divorced,45146.0,1,1,33,0,5,0,0,2,1,1,2,4
607,1955,Divorced,41769.0,0,1,302,29,131,32,0,6,8,1,7,8
10469,1981,Together,88325.0,0,0,519,71,860,93,27,1,6,2,9,2
6983,1950,Divorced,38054.0,1,1,23,2,17,2,1,2,2,0,3,7
3661,1995,Single,80617.0,0,0,594,51,631,72,55,1,4,6,8,2
9303,1976,Married,5305.0,0,1,12,4,7,1,3,0,1,0,0,13
692,1954,Together,36807.0,1,1,4,2,5,0,0,1,1,0,2,6
736,1983,Together,28427.0,1,0,18,3,19,3,3,2,2,0,3,8
9589,1948,Widow,82032.0,0,0,332,194,377,149,125,0,4,6,7,1
4838,1978,Together,22775.0,1,0,5,1,8,0,0,1,1,0,2,8
9246,1985,Together,40101.0,1,0,171,3,129,26,24,4,6,1,6,7
6261,1979,Married,58025.0,0,1,270,31,88,11,48,3,3,2,10,4
7366,1982,Single,75777.0,0,0,712,26,538,69,13,1,3,6,11,1
10659,1979,Together,7500.0,1,0,2,8,11,3,8,4,3,2,2,7
1448,1963,Married,33562.0,1,2,21,12,12,0,3,3,2,0,4,4
4286,1970,Single,57642.0,0,1,580,6,58,8,0,3,7,6,6,4
4749,1968,Together,58554.0,1,1,368,24,68,38,0,6,8,2,6,7
4478,1979,Married,63777.0,1,1,457,5,106,15,17,8,11,1,6,8
4201,1962,Single,57967.0,0,1,229,7,137,4,0,5,4,2,8,5
8720,1978,Together,,0,0,32,2,1607,12,4,0,0,0,1,0
10084,1972,Married,24434.0,2,0,3,2,8,20,0,2,2,1,2,7
7004,1984,Single,11012.0,1,0,24,3,26,7,1,3,3,1,2,9
9817,1970,Single,44802.0,0,0,853,10,143,13,10,2,9,4,12,8
8080,1986,Single,26816.0,0,0,5,1,6,3,4,1,0,0,3,4
9432,1977,Together,666666.0,1,0,9,14,18,8,1,4,3,1,3,6
8372,1974,Married,34421.0,1,0,3,3,7,6,2,1,1,0,2,7
10870,1967,Married,61223.0,0,1,709,43,182,42,118,2,9,3,4,5
4001,1946,Together,64014.0,2,1,406,0,30,0,0,7,8,2,5,7
7270,1981,Divorced,56981.0,0,0,908,48,217,32,12,1,2,3,13,6
8235,1956,Together,69245.0,0,1,428,30,214,80,30,2,6,5,10,3
9405,1954,Married,52869.0,1,1,84,3,61,2,1,3,3,1,4,7
